SBID,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,BMAJ,BMIN,BPA
8538,RACS_0317+31A,3,03:20:05.592,+30:51:23.08,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,24.490,8.540,-25.800
8538,RACS_0317+31A,4,03:10:08.338,+32:56:40.2698,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,27.300,8.470,-27.000
8538,RACS_0317+31A,5,03:15:08.664,+32:57:23.26,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,29.820,8.190,-23.900
8538,RACS_0317+31A,6,03:20:08.981,+32:57:23.26,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,26.290,8.400,-24.700
8538,RACS_0317+31A,7,03:25:09.31,+32:56:40.2698,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,25.850,8.470,-23.600
8538,RACS_0317+31A,8,03:25:04.094,+31:53:40.34,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,27.760,8.350,-21.800
8538,RACS_0317+31A,9,03:24:59.146,+30:50:41.06,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,23.720,8.530,-24.800
8538,RACS_0317+31A,10,03:24:54.451,+29:47:41.06,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,23.740,8.530,-25.500
8538,RACS_0317+31A,11,03:20:04.027,+29:48:22.64,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,24.100,8.580,-26.600
8538,RACS_0317+31A,12,03:15:13.618,+29:48:22.64,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,24.190,8.580,-27.600
8538,RACS_0317+31A,13,03:10:23.196,+29:47:41.06,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,24.700,8.500,-28.600
8538,RACS_0317+31A,14,03:10:18.499,+30:50:41.06,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,25.480,8.540,-28.100
8538,RACS_0317+31A,15,03:10:13.553,+31:53:40.34,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,26.340,8.490,-27.500
8538,RACS_0317+31A,16,03:04:58.822,+33:58:14.88,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,29.000,8.350,-27.700
8538,RACS_0317+31A,17,03:10:02.842,+33:59:42.04,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,28.430,8.410,-26.600
8538,RACS_0317+31A,18,03:15:06.833,+34:00:25.6,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,30.900,8.150,-23.600
8538,RACS_0317+31A,19,03:20:10.814,+34:00:25.6,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,26.900,8.210,-24.300
8538,RACS_0317+31A,20,03:25:14.806,+33:59:42.04,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,26.460,8.090,-23.100
8538,RACS_0317+31A,21,03:30:18.823,+33:58:14.88,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,25.910,8.160,-22.000
8538,RACS_0317+31A,22,03:30:09.667,+32:55:14.2298,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,24.860,8.160,-22.500
8538,RACS_0317+31A,23,03:30:00.982,+31:52:15.3502,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,27.290,8.120,-20.700
8538,RACS_0317+31A,24,03:29:52.738,+30:49:16.9702,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,26.760,8.240,-21.100
8538,RACS_0317+31A,25,03:29:44.916,+29:46:17.8702,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,22.820,8.520,-24.200
8538,RACS_0317+31A,26,03:29:37.495,+28:43:16.72,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,21.820,8.770,-25.200
8538,RACS_0317+31A,27,03:24:49.994,+28:44:39.12,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,22.830,8.540,-26.100
8538,RACS_0317+31A,28,03:20:02.542,+28:45:20.34,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,23.210,8.520,-27.100
8538,RACS_0317+31A,29,03:15:15.103,+28:45:20.34,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,23.270,8.530,-28.100
8538,RACS_0317+31A,30,03:10:27.65,+28:44:39.12,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,23.680,8.520,-29.100
8538,RACS_0317+31A,31,03:05:40.152,+28:43:16.72,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,24.080,8.520,-30.000
8538,RACS_0317+31A,32,03:05:32.729,+29:46:17.8702,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,25.360,8.450,-29.600
8538,RACS_0317+31A,33,03:05:24.907,+30:49:16.9702,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,25.880,8.400,-29.100
8538,RACS_0317+31A,34,03:05:16.663,+31:52:15.3502,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,26.680,8.230,-28.500
8538,RACS_0317+31A,35,03:05:07.978,+32:55:14.2298,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,27.650,8.180,-28.000
8537,RACS_0334+37A,0,03:31:47.856,+38:09:17.3498,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,28.150,7.920,8.100
8537,RACS_0334+37A,1,03:37:08.316,+38:09:17.3498,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,27.840,7.830,9.400
8537,RACS_0334+37A,2,03:31:50.102,+37:06:17.6,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,27.560,8.020,8.100
8537,RACS_0334+37A,3,03:37:06.067,+37:06:17.6,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,27.630,7.980,9.300
8537,RACS_0334+37A,4,03:26:20.304,+39:11:23.14,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,29.480,7.880,6.900
8537,RACS_0334+37A,5,03:31:45.487,+39:12:17.7502,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,33.590,7.600,7.800
8537,RACS_0334+37A,6,03:37:10.682,+39:12:17.7502,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,29.730,7.810,9.200
8537,RACS_0334+37A,7,03:42:35.866,+39:11:23.14,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,29.890,7.810,10.600
8537,RACS_0334+37A,8,03:42:28.764,+38:08:23.5702,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,31.930,7.630,10.000
8537,RACS_0334+37A,9,03:42:22.022,+37:05:24.58,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,27.320,7.910,10.600
8537,RACS_0334+37A,10,03:42:15.622,+36:02:24.9,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,26.630,8.070,9.900
8537,RACS_0334+37A,11,03:37:03.934,+36:03:17.24,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,26.550,8.130,9.000
8537,RACS_0334+37A,12,03:31:52.238,+36:03:17.24,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,26.320,8.150,8.100
8537,RACS_0334+37A,13,03:26:40.548,+36:02:24.9,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,26.250,8.140,6.700
8537,RACS_0334+37A,14,03:26:34.147,+37:05:24.58,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,27.520,8.090,6.900
8537,RACS_0334+37A,15,03:26:27.408,+38:08:23.5702,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,28.080,7.960,6.900
8537,RACS_0334+37A,16,03:20:42.694,+40:12:33.5498,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,30.850,7.810,5.400
8537,RACS_0334+37A,17,03:26:12.816,+40:14:24.54,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,31.040,7.820,6.900
8537,RACS_0334+37A,18,03:31:42.989,+40:15:20.02,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,34.260,7.600,7.800
8537,RACS_0334+37A,19,03:37:13.181,+40:15:20.02,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,30.810,7.590,9.400
8537,RACS_0334+37A,20,03:42:43.354,+40:14:24.54,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,31.070,7.470,10.600
8537,RACS_0334+37A,21,03:48:13.476,+40:12:33.5498,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,31.280,7.610,11.900
8537,RACS_0334+37A,22,03:48:01.006,+39:09:33.9098,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,29.520,7.620,11.900
8537,RACS_0334+37A,23,03:47:49.176,+38:06:35.96,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,31.880,7.440,11.200
8537,RACS_0334+37A,24,03:47:37.951,+37:03:38.48,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,30.760,7.590,11.100
8537,RACS_0334+37A,25,03:47:27.29,+36:00:40.2098,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,26.450,7.940,11.700
8537,RACS_0334+37A,26,03:47:17.165,+34:57:39.82,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,24.880,7.980,11.700
8537,RACS_0334+37A,27,03:42:09.54,+34:59:23.24,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,25.380,8.110,10.200
8537,RACS_0334+37A,28,03:37:01.906,+35:00:14.94,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,25.330,8.160,8.900
8537,RACS_0334+37A,29,03:31:54.264,+35:00:14.94,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,25.030,8.140,8.000
8537,RACS_0334+37A,30,03:26:46.63,+34:59:23.24,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,24.900,8.140,6.900
8537,RACS_0334+37A,31,03:21:39.005,+34:57:39.82,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,24.760,8.150,5.800
8537,RACS_0334+37A,32,03:21:28.879,+36:00:40.2098,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,26.230,8.130,5.400
8537,RACS_0334+37A,33,03:21:18.218,+37:03:38.48,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,27.340,8.040,5.700
8537,RACS_0334+37A,34,03:21:06.994,+38:06:35.96,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,27.840,7.860,5.600
8537,RACS_0334+37A,35,03:20:55.164,+39:09:33.9098,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,29.240,7.810,5.700
8538,RACS_0345+31A,0,03:43:24.521,+31:54:22.86,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,24.650,8.530,-23.400
8538,RACS_0345+31A,1,03:48:21.36,+31:54:22.86,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,23.910,8.470,-22.300
8538,RACS_0345+31A,2,03:43:26.172,+30:51:23.08,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,23.800,8.590,-24.000
8538,RACS_0345+31A,3,03:48:19.711,+30:51:23.08,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,23.430,8.590,-22.800
8538,RACS_0345+31A,4,03:38:22.454,+32:56:40.2698,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,26.010,8.480,-24.100
8538,RACS_0345+31A,5,03:43:22.783,+32:57:23.26,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,28.680,8.170,-21.100
8538,RACS_0345+31A,6,03:48:23.1,+32:57:23.26,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,25.210,8.410,-21.700
8538,RACS_0345+31A,7,03:53:23.426,+32:56:40.2698,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,24.830,8.470,-20.600
8538,RACS_0345+31A,8,03:53:18.211,+31:53:40.34,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,26.940,8.320,-18.900
8538,RACS_0345+31A,9,03:53:13.265,+30:50:41.06,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,22.730,8.550,-21.700
8538,RACS_0345+31A,10,03:53:08.568,+29:47:41.06,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,22.650,8.560,-22.300
8538,RACS_0345+31A,11,03:48:18.146,+29:48:22.64,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,22.990,8.630,-23.500
8538,RACS_0345+31A,12,03:43:27.737,+29:48:22.64,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,23.070,8.650,-24.600
8538,RACS_0345+31A,13,03:38:37.313,+29:47:41.06,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,23.520,8.550,-25.800
8538,RACS_0345+31A,14,03:38:32.618,+30:50:41.06,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,24.210,8.580,-25.100
8538,RACS_0345+31A,15,03:38:27.67,+31:53:40.34,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,25.040,8.530,-24.600
8538,RACS_0345+31A,16,03:33:12.941,+33:58:14.88,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,27.550,8.360,-24.800
8538,RACS_0345+31A,17,03:38:16.958,+33:59:42.04,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,27.090,8.410,-23.700
8538,RACS_0345+31A,18,03:43:20.95,+34:00:25.6,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,29.680,8.120,-20.800
8538,RACS_0345+31A,19,03:48:24.931,+34:00:25.6,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,25.760,8.220,-21.400
8538,RACS_0345+31A,20,03:53:28.922,+33:59:42.04,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,25.420,8.100,-20.100
8538,RACS_0345+31A,21,03:58:32.942,+33:58:14.88,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,24.970,8.180,-18.900
8538,RACS_0345+31A,22,03:58:23.786,+32:55:14.2298,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,23.920,8.180,-19.400
8538,RACS_0345+31A,23,03:58:15.101,+31:52:15.3502,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,26.480,8.090,-17.800
8538,RACS_0345+31A,24,03:58:06.857,+30:49:16.9702,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,25.910,8.220,-18.100
8538,RACS_0345+31A,25,03:57:59.035,+29:46:17.8702,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,21.900,8.560,-21.000
8538,RACS_0345+31A,26,03:57:51.612,+28:43:16.72,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,20.950,8.830,-21.900
8538,RACS_0345+31A,27,03:53:04.114,+28:44:39.12,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,21.870,8.840,-23.200
8538,RACS_0345+31A,28,03:48:16.661,+28:45:20.34,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,22.230,8.830,-24.400
8538,RACS_0345+31A,29,03:43:29.222,+28:45:20.34,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,22.280,8.820,-25.500
8538,RACS_0345+31A,30,03:38:41.77,+28:44:39.12,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,22.600,8.550,-26.300
8538,RACS_0345+31A,31,03:33:54.269,+28:43:16.72,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,22.970,8.550,-27.400
8538,RACS_0345+31A,32,03:33:46.848,+29:46:17.8702,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,24.150,8.480,-26.900
8538,RACS_0345+31A,33,03:33:39.026,+30:49:16.9702,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,24.560,8.440,-26.300
8538,RACS_0345+31A,34,03:33:30.782,+31:52:15.3502,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,25.290,8.270,-25.600
8538,RACS_0345+31A,35,03:33:22.097,+32:55:14.2298,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,26.250,8.210,-25.100
8538,RACS_0404+25A,0,04:02:11.93,+25:38:56.54,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,19.980,9.160,-26.400
8538,RACS_0404+25A,1,04:06:51.466,+25:38:56.54,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,19.440,9.130,-25.400
8538,RACS_0404+25A,2,04:02:13.126,+24:35:56.72,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,19.240,9.240,-26.800
8538,RACS_0404+25A,3,04:06:50.27,+24:35:56.72,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,19.030,9.250,-25.800
8538,RACS_0404+25A,4,03:57:28.577,+26:41:24.04,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,20.980,9.070,-27.000
8538,RACS_0404+25A,5,04:02:10.666,+26:41:56.98,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,23.670,8.580,-22.300
8538,RACS_0404+25A,6,04:06:52.73,+26:41:56.98,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,20.440,8.980,-24.900
8538,RACS_0404+25A,7,04:11:34.819,+26:41:24.04,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,20.140,9.090,-23.700
8538,RACS_0404+25A,8,04:11:31.027,+25:38:23.9302,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,22.210,8.650,-20.500
8538,RACS_0404+25A,9,04:11:27.439,+24:35:24.4,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,18.550,9.230,-24.800
8538,RACS_0404+25A,10,04:11:24.048,+23:32:24.18,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,18.420,9.210,-25.400
8538,RACS_0404+25A,11,04:06:49.14,+23:32:56.2898,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,18.580,9.320,-26.300
8538,RACS_0404+25A,12,04:02:14.256,+23:32:56.2898,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,18.530,9.320,-27.200
8538,RACS_0404+25A,13,03:57:39.348,+23:32:24.18,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,18.770,9.180,-28.200
8538,RACS_0404+25A,14,03:57:35.957,+24:35:24.4,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,19.450,9.210,-27.700
8538,RACS_0404+25A,15,03:57:32.369,+25:38:23.9302,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,20.200,9.130,-27.400
8538,RACS_0404+25A,16,03:52:39.727,+27:43:19.4902,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,22.100,8.880,-27.500
8538,RACS_0404+25A,17,03:57:24.566,+27:44:26.0498,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,21.730,9.010,-26.400
8538,RACS_0404+25A,18,04:02:09.329,+27:44:59.32,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,24.440,8.510,-22.000
8538,RACS_0404+25A,19,04:06:54.067,+27:44:59.32,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,20.690,8.860,-24.200
8538,RACS_0404+25A,20,04:11:38.83,+27:44:26.0498,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,20.430,8.740,-22.800
8538,RACS_0404+25A,21,04:16:23.669,+27:43:19.4902,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,20.060,8.850,-21.600
8538,RACS_0404+25A,22,04:16:16.987,+26:40:18.16,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,19.370,8.850,-22.400
8538,RACS_0404+25A,23,04:16:10.666,+25:37:18.62,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,21.930,8.460,-19.600
8538,RACS_0404+25A,24,04:16:04.687,+24:34:19.6702,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,21.300,8.860,-19.700
8538,RACS_0404+25A,25,04:15:59.04,+23:31:19.96,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,17.930,9.610,-24.300
8538,RACS_0404+25A,26,04:15:53.707,+22:28:18.3,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,17.070,9.680,-24.500
8538,RACS_0404+25A,27,04:11:20.849,+22:29:22.06,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,17.700,9.670,-25.800
8538,RACS_0404+25A,28,04:06:48.072,+22:29:53.9498,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,17.890,9.650,-26.800
8538,RACS_0404+25A,29,04:02:15.324,+22:29:53.9498,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,17.860,9.630,-27.800
8538,RACS_0404+25A,30,03:57:42.547,+22:29:22.06,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,18.050,9.610,-28.700
8538,RACS_0404+25A,31,03:53:09.689,+22:28:18.3,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,18.130,9.280,-29.600
8538,RACS_0404+25A,32,03:53:04.356,+23:31:19.96,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,19.100,9.160,-29.100
8538,RACS_0404+25A,33,03:52:58.709,+24:34:19.6702,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,19.560,9.080,-28.600
8538,RACS_0404+25A,34,03:52:52.73,+25:37:18.62,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,20.220,8.880,-28.200
8538,RACS_0404+25A,35,03:52:46.409,+26:40:18.16,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,21.050,8.800,-27.800
8537,RACS_0405+37A,0,04:02:26.153,+38:09:17.3498,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,28.120,7.920,8.100
8537,RACS_0405+37A,1,04:07:46.613,+38:09:17.3498,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,27.820,7.840,9.400
8537,RACS_0405+37A,2,04:02:28.399,+37:06:17.6,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,27.540,8.030,8.100
8537,RACS_0405+37A,3,04:07:44.364,+37:06:17.6,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,27.610,7.980,9.300
8537,RACS_0405+37A,4,03:56:58.601,+39:11:23.14,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,29.450,7.880,6.900
8537,RACS_0405+37A,5,04:02:23.784,+39:12:17.7502,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,33.560,7.600,7.700
8537,RACS_0405+37A,6,04:07:48.979,+39:12:17.7502,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,29.710,7.800,9.100
8537,RACS_0405+37A,7,04:13:14.162,+39:11:23.14,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,29.870,7.810,10.600
8537,RACS_0405+37A,8,04:13:07.061,+38:08:23.5702,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,31.930,7.620,10.000
8537,RACS_0405+37A,9,04:13:00.319,+37:05:24.58,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,27.280,7.920,10.500
8537,RACS_0405+37A,10,04:12:53.918,+36:02:24.9,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,26.620,8.070,9.900
8537,RACS_0405+37A,11,04:07:42.23,+36:03:17.24,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,26.540,8.140,8.900
8537,RACS_0405+37A,12,04:02:30.535,+36:03:17.24,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,26.300,8.160,8.000
8537,RACS_0405+37A,13,03:57:18.845,+36:02:24.9,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,26.250,8.180,6.600
8537,RACS_0405+37A,14,03:57:12.444,+37:05:24.58,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,27.510,8.100,6.900
8537,RACS_0405+37A,15,03:57:05.705,+38:08:23.5702,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,28.050,7.960,6.900
8537,RACS_0405+37A,16,03:51:20.993,+40:12:33.5498,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,30.810,7.800,5.300
8537,RACS_0405+37A,17,03:56:51.113,+40:14:24.54,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,31.020,7.820,6.900
8537,RACS_0405+37A,18,04:02:21.286,+40:15:20.02,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,34.240,7.600,7.800
8537,RACS_0405+37A,19,04:07:51.478,+40:15:20.02,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,30.780,7.600,9.400
8537,RACS_0405+37A,20,04:13:21.65,+40:14:24.54,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,31.040,7.460,10.600
8537,RACS_0405+37A,21,04:18:51.773,+40:12:33.5498,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,31.250,7.610,11.800
8537,RACS_0405+37A,22,04:18:39.302,+39:09:33.9098,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,29.480,7.610,11.800
8537,RACS_0405+37A,23,04:18:27.475,+38:06:35.96,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,31.860,7.450,11.200
8537,RACS_0405+37A,24,04:18:16.248,+37:03:38.48,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,30.750,7.590,11.100
8537,RACS_0405+37A,25,04:18:05.59,+36:00:40.2098,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,26.430,7.950,11.700
8537,RACS_0405+37A,26,04:17:55.462,+34:57:39.82,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,24.860,7.980,11.700
8537,RACS_0405+37A,27,04:12:47.837,+34:59:23.24,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,25.360,8.120,10.100
8537,RACS_0405+37A,28,04:07:40.202,+35:00:14.94,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,25.320,8.170,8.900
8537,RACS_0405+37A,29,04:02:32.563,+35:00:14.94,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,25.020,8.140,8.000
8537,RACS_0405+37A,30,03:57:24.926,+34:59:23.24,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,24.890,8.150,6.800
8537,RACS_0405+37A,31,03:52:17.302,+34:57:39.82,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,24.750,8.160,5.700
8537,RACS_0405+37A,32,03:52:07.176,+36:00:40.2098,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,26.220,8.140,5.400
8537,RACS_0405+37A,33,03:51:56.515,+37:03:38.48,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,27.330,8.040,5.600
8537,RACS_0405+37A,34,03:51:45.29,+38:06:35.96,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,27.820,7.860,5.600
8537,RACS_0405+37A,35,03:51:33.461,+39:09:33.9098,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,29.220,7.800,5.600
8538,RACS_0414+31A,0,04:11:38.638,+31:54:22.86,2019-04-21 07:00:41.846,2019-04-21 07:15:57.600,21.920,8.580,-8.400
8538,RACS_0414+31A,1,04:16:35.477,+31:54:22.86,2019-04-21 07:00:41.846,2019-04-21 07:15:57.600,21.750,8.770,-7.000
8538,RACS_0414+31A,2,04:11:40.289,+30:51:23.08,2019-04-21 07:00:41.846,2019-04-21 07:15:57.600,21.270,8.890,-8.600
8538,RACS_0414+31A,3,04:16:33.828,+30:51:23.08,2019-04-21 07:00:41.846,2019-04-21 07:15:57.600,21.190,8.880,-7.200
8538,RACS_0414+31A,4,04:06:36.571,+32:56:40.2698,2019-04-21 07:00:41.846,2019-04-21 07:15:57.600,22.870,8.500,-9.500
8538,RACS_0414+31A,5,04:11:36.9,+32:57:23.26,2019-04-21 07:00:41.846,2019-04-21 07:15:57.600,26.330,8.160,-7.200
8538,RACS_0414+31A,6,04:16:37.217,+32:57:23.26,2019-04-21 07:00:41.846,2019-04-21 07:15:57.600,22.710,8.440,-6.900
8538,RACS_0414+31A,7,04:21:37.543,+32:56:40.2698,2019-04-21 07:00:41.846,2019-04-21 07:15:57.600,22.660,8.500,-5.600
8538,RACS_0414+31A,8,04:21:32.328,+31:53:40.34,2019-04-21 07:00:41.846,2019-04-21 07:15:57.600,25.120,8.260,-5.200
