SBID,OBS_FREQ,FIELD_NME,BEM,R_HMS,DEC_DMS,DTEOBS,DTEEND,NINT,BMJ,BMIN,BP
45576,887.5,VAST_0810-37,28,8:12:57.871,-40:15:36.540,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.41951115168656,11.25696588215184,9.71755939422432
45576,887.5,VAST_0810-37,29,8:07:27.658,-40:15:36.540,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.437290904916608,11.25213142153284,11.404459300589
45576,887.5,VAST_0810-37,30,8:01:57.463,-40:14:41.030,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.41956385924894,11.227182402357576,13.2068080964156
45576,887.5,VAST_0810-37,31,7:56:27.319,-40:12:50.040,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.459367299425228,11.246398815766248,14.9833149881495
45576,887.5,VAST_0810-37,32,7:56:39.792,-39:09:50.400,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.402215338349349,11.2625841768174,15.2185306021802
45576,887.5,VAST_0810-37,33,7:56:51.622,-38:06:52.450,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.323290355735192,11.255313970453392,15.4587077648633
45576,887.5,VAST_0810-37,34,7:57:02.851,-37:03:54.970,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.24284056117208,11.248592200035768,15.6478019417778
45576,887.5,VAST_0810-37,35,7:57:13.514,-36:00:56.660,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.191511933875024,11.259130258105632,15.9077787152329
45577,887.5,VAST_0822-43,0,8:19:26.280,-43:20:43.190,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.628684301320089,11.192463601737192,10.5494673778827
45577,887.5,VAST_0822-43,1,8:25:12.790,-43:20:43.190,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.613555408921208,11.19785646179754,8.89896710261153
45577,887.5,VAST_0822-43,2,8:19:23.198,-44:23:42.900,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.70623725789012,11.163845349391789,10.3765500533355
45577,887.5,VAST_0822-43,3,8:25:15.869,-44:23:42.900,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.693418045133264,11.183169765764989,8.67747050156513
45577,887.5,VAST_0822-43,4,8:13:48.564,-42:16:37.920,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.568693107815289,11.199796981718544,12.9481820633884
45577,887.5,VAST_0822-43,5,8:19:29.196,-42:17:42.860,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.554573069017808,11.208029448254148,11.1011929820183
45577,887.5,VAST_0822-43,6,8:25:09.871,-42:17:42.860,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.538649097381752,11.217370893629113,9.23099991544383
45577,887.5,VAST_0822-43,7,8:30:50.503,-42:16:37.920,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.529142768456936,11.229774271465356,7.44285871662649
45577,887.5,VAST_0822-43,8,8:30:59.251,-43:19:37.160,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.611136131488411,11.220292811024317,7.04620152032582
45577,887.5,VAST_0822-43,9,8:31:08.484,-44:22:35.690,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.535173017666468,11.05397328976578,6.46324606374276
45577,887.5,VAST_0822-43,10,8:31:18.238,-45:25:34.750,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.786020541453032,11.193207379726392,6.42801261013492
45577,887.5,VAST_0822-43,11,8:25:19.121,-45:26:43.220,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.796689844789496,11.176998385727412,8.18243459661529
45577,887.5,VAST_0822-43,12,8:19:19.946,-45:26:43.220,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.824077032636271,11.183142261449593,10.2485615667006
45577,887.5,VAST_0822-43,13,8:13:20.832,-45:25:34.750,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.8366309462579,11.175066523579968,12.1747006115287
45577,887.5,VAST_0822-43,14,8:13:30.583,-44:22:35.690,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.731964899347195,11.171619004004388,12.3701396655762
45577,887.5,VAST_0822-43,15,8:13:39.816,-43:19:37.160,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.675003627691556,11.209728279537792,12.6508329362008
45577,887.5,VAST_0822-43,16,8:08:21.869,-41:11:28.860,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.498076173737887,11.206806401482847,15.0398338186437
45577,887.5,VAST_0822-43,17,8:13:56.861,-41:13:36.700,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.488291997323335,11.215215713967154,13.2053009346504
45577,887.5,VAST_0822-43,18,8:19:31.963,-41:14:40.600,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.475876174187444,11.218111794402192,11.411889012365
45577,887.5,VAST_0822-43,19,8:25:07.104,-41:14:40.600,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.458206859522804,11.22250360985388,9.56415137033827
45577,887.5,VAST_0822-43,20,8:30:42.206,-41:13:36.700,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.449833260781435,11.240083684651392,7.78261068252312
45577,887.5,VAST_0822-43,21,8:36:17.198,-41:11:28.860,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.456423485161569,11.275117585503445,5.97310202975025
45577,887.5,VAST_0822-43,22,8:36:31.010,-42:14:28.070,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.541237610576948,11.267228738141712,5.56760034905342
45577,887.5,VAST_0822-43,23,8:36:45.576,-43:17:25.150,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.632417643484448,11.264906343565873,5.20995018061565
45577,887.5,VAST_0822-43,24,8:37:00.943,-44:20:21.340,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.70397050807616,11.2046636866554,4.41227709618008
45577,887.5,VAST_0822-43,25,8:37:17.174,-45:23:17.840,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.82284076898924,11.252897904297887,4.4485300499419
45577,887.5,VAST_0822-43,26,8:37:34.337,-46:26:16.010,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.904362719652571,11.214053668783873,4.02342140919522
45577,887.5,VAST_0822-43,27,8:31:28.548,-46:28:35.620,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.928990309258976,11.21935175305128,5.75960855042569
45577,887.5,VAST_0822-43,28,8:25:22.560,-46:29:45.420,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.948133217344171,11.21136648581448,7.98336143772846
45577,887.5,VAST_0822-43,29,8:19:16.507,-46:29:45.420,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.9670283268386,11.206262397135887,9.95290029906954
45577,887.5,VAST_0822-43,30,8:13:10.519,-46:28:35.620,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.95052454068128,11.173586761582236,11.9490130513012
45577,887.5,VAST_0822-43,31,8:07:04.730,-46:26:16.010,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.993700950091304,11.196478400441617,13.8788620573369
45577,887.5,VAST_0822-43,32,8:07:21.893,-45:23:17.840,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.901625659346731,11.214850855466771,14.1128433276489
45577,887.5,VAST_0822-43,33,8:07:38.124,-44:20:21.340,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.796029995051384,11.211507083564747,14.2726821250667
45577,887.5,VAST_0822-43,34,8:07:53.494,-43:17:25.150,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.68886385537802,11.207021410410984,14.5217782119801
45577,887.5,VAST_0822-43,35,8:08:08.057,-42:14:28.070,2022-11-14 21:02:40.755,2022-11-14 21:14:37.391,72,13.600403392366765,11.212527441175595,14.8019390654425
45578,887.5,VAST_0855-43,0,8:52:55.582,-43:20:43.190,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.594872522199212,11.234195997655428,4.30531015319399
45578,887.5,VAST_0855-43,1,8:58:42.091,-43:20:43.190,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.5845734909275,11.240414369723304,2.5399630792118
45578,887.5,VAST_0855-43,2,8:52:52.502,-44:23:42.900,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.680256435328989,11.221147437321024,4.15411389698083
45578,887.5,VAST_0855-43,3,8:58:45.170,-44:23:42.900,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.694103187475616,11.24717665106448,2.04073027658785
45578,887.5,VAST_0855-43,4,8:47:17.868,-42:16:37.920,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.517309253821653,11.223966854639952,6.67358872504778
45578,887.5,VAST_0855-43,5,8:52:58.500,-42:17:42.860,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.508675217462743,11.235749362769484,4.76631500402441
45578,887.5,VAST_0855-43,6,8:58:39.175,-42:17:42.860,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.50177934574628,11.254365714340333,2.87158598423172
45578,887.5,VAST_0855-43,7,9:04:19.807,-42:16:37.920,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.496382961169257,11.268724867576992,1.03235888306043
45578,887.5,VAST_0855-43,8,9:04:28.555,-43:19:37.160,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.597333102999476,11.27268859002606,0.646924694007805
45578,887.5,VAST_0855-43,9,9:04:37.788,-44:22:35.690,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.681476625471417,11.257231079919457,0.253438921282462
45578,887.5,VAST_0855-43,10,9:04:47.539,-45:25:34.750,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.765621710147876,11.231889290304192,0.0112434299602856
45578,887.5,VAST_0855-43,11,8:58:48.425,-45:26:43.220,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.772838527775647,11.217802144823857,1.98323178916721
45578,887.5,VAST_0855-43,12,8:52:49.250,-45:26:43.220,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.768798238674668,11.197925968554216,3.94348859657794
45578,887.5,VAST_0855-43,13,8:46:50.134,-45:25:34.750,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.792938015174048,11.206442633423904,5.92568004715768
45578,887.5,VAST_0855-43,14,8:46:59.887,-44:22:35.690,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.687668813811175,11.20630141288044,6.15636107551378
45578,887.5,VAST_0855-43,15,8:47:09.118,-43:19:37.160,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.61654597242494,11.225372249724984,6.42051435877017
45578,887.5,VAST_0855-43,16,8:41:51.173,-41:11:28.860,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.427678887204248,11.213069282109828,8.76317387004748
45578,887.5,VAST_0855-43,17,8:47:26.165,-41:13:36.700,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.434580743275593,11.234652186206304,6.96480711639198
45578,887.5,VAST_0855-43,18,8:53:01.267,-41:14:40.600,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.434621147136331,11.24879096644812,5.11217886319737
45578,887.5,VAST_0855-43,19,8:58:36.408,-41:14:40.600,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.433356701594,11.268562885193376,3.21097531853867
45578,887.5,VAST_0855-43,20,9:04:11.510,-41:13:36.700,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.423052213421911,11.286903121179876,1.36253870355148
45578,887.5,VAST_0855-43,21,9:09:46.502,-41:11:28.860,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.426050266067133,11.316635992118268,-0.484004462643727
45578,887.5,VAST_0855-43,22,9:10:00.314,-42:14:28.070,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.505969530641456,11.299275894424536,-0.867314152212912
45578,887.5,VAST_0855-43,23,9:10:14.878,-43:17:25.150,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.598849223143064,11.294961822119088,-1.23808684522517
45578,887.5,VAST_0855-43,24,9:10:30.247,-44:20:21.340,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.705827933781764,11.297681544277728,-1.59219825803164
45578,887.5,VAST_0855-43,25,9:10:46.478,-45:23:17.840,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.804225039571293,11.29162595725836,-1.99417797443086
45578,887.5,VAST_0855-43,26,9:11:03.641,-46:26:16.010,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.902394087374732,11.279109974331025,-2.3592307035195
45578,887.5,VAST_0855-43,27,9:04:57.852,-46:28:35.620,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.929450749768558,11.280805513356457,-0.301009452263007
45578,887.5,VAST_0855-43,28,8:58:51.864,-46:29:45.420,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.926689067202991,11.254458610619135,1.72970277226577
45578,887.5,VAST_0855-43,29,8:52:45.811,-46:29:45.420,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.936168588910975,11.24823419842518,3.70482913721507
45578,887.5,VAST_0855-43,30,8:46:39.823,-46:28:35.620,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.90060025221806,11.19772996307053,5.71657929785173
45578,887.5,VAST_0855-43,31,8:40:34.034,-46:26:16.010,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.906552979753677,11.188520525580913,7.68957606471589
45578,887.5,VAST_0855-43,32,8:40:51.194,-45:23:17.840,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.808235884775948,11.187551407488948,8.84883891575106
45578,887.5,VAST_0855-43,33,8:41:07.428,-44:20:21.340,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.734815829737004,11.222608284018143,6.46116158514368
45578,887.5,VAST_0855-43,34,8:41:22.795,-43:17:25.150,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.596639846546708,11.190446201592756,8.325217591196
45578,887.5,VAST_0855-43,35,8:41:37.361,-42:14:28.070,2022-11-14 21:16:46.784,2022-11-14 21:28:43.420,72,13.516942483480967,11.206967495910265,8.5583909689683
45579,887.5,VAST_0913-50,0,9:10:36.492,-49:34:05.120,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.22799492227066,11.18693786947362,1.62182500808677
45579,887.5,VAST_0913-50,1,9:17:05.045,-49:34:05.120,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.221181813349563,11.204205148030823,-0.414670171728407
45579,887.5,VAST_0913-50,2,9:10:32.189,-50:37:04.730,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.350734812805191,11.166581705769252,1.33220639202375
45579,887.5,VAST_0913-50,3,9:17:09.350,-50:37:04.730,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.355089905103783,11.185519878070092,-0.617447173870257
45579,887.5,VAST_0913-50,4,9:04:20.222,-48:29:44.590,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.118302882841949,11.1927442422132,4.01771732196603
45579,887.5,VAST_0913-50,5,9:10:40.553,-48:31:04.840,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.097819459442716,11.189527061880456,1.98328801104782
45579,887.5,VAST_0913-50,6,9:17:00.986,-48:31:04.840,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.104460826259166,11.221140717450613,-0.144214275057155
45579,887.5,VAST_0913-50,7,9:23:21.314,-48:29:44.590,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.10696272615004,11.235816474293916,-2.2058889245815
45579,887.5,VAST_0913-50,8,9:23:33.482,-49:32:43.190,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.227943479488935,11.223852640216991,-2.55940672222009
45579,887.5,VAST_0913-50,9,9:23:46.382,-50:35:40.990,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.359874974365887,11.21799744198972,-2.78696308401006
45579,887.5,VAST_0913-50,10,9:24:00.079,-51:38:39.260,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.499419844737089,11.20730868466884,-2.99597531122088
45579,887.5,VAST_0913-50,11,9:17:13.920,-51:40:04.940,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.496860283986088,11.18539999098918,-0.774761609853866
45579,887.5,VAST_0913-50,12,9:10:27.619,-51:40:04.940,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.484595125338137,11.16337137661692,1.31163745935223
45579,887.5,VAST_0913-50,13,9:03:41.460,-51:38:39.260,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.482517906400084,11.153049187230648,3.50324775839153
45579,887.5,VAST_0913-50,14,9:03:55.154,-50:35:40.990,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.35576047576714,11.16229805551332,3.63415022342281
45579,887.5,VAST_0913-50,15,9:04:08.054,-49:32:43.190,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.247711790998984,11.185906861234225,3.83199092216729
45579,887.5,VAST_0913-50,16,8:58:19.330,-47:24:06.620,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.003810634948804,11.195654348760373,6.18575219474676
45579,887.5,VAST_0913-50,17,9:04:31.716,-47:26:43.980,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.00235144959304,11.209413377912435,4.21692071600147
45579,887.5,VAST_0913-50,18,9:10:44.386,-47:28:02.640,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,13.999236504052249,11.216687846086945,2.19523247462933
45579,887.5,VAST_0913-50,19,9:16:57.151,-47:28:02.640,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,13.99872036914964,11.231360419450068,0.129413063278737
45579,887.5,VAST_0913-50,20,9:23:09.823,-47:26:43.980,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,13.99335061646556,11.253457190533068,-1.94909602691969
45579,887.5,VAST_0913-50,21,9:29:22.207,-47:24:06.620,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.014958340012768,11.299152456946116,-4.04898889720104
45579,887.5,VAST_0913-50,22,9:29:41.328,-48:27:04.140,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.128860814481952,11.28008867128362,-4.32365759871191
45579,887.5,VAST_0913-50,23,9:30:01.572,-49:29:59.350,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.259461934188485,11.272401370914013,-4.61951868489983
45579,887.5,VAST_0913-50,24,9:30:23.030,-50:32:53.520,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.381656304790347,11.251978643076804,-4.88166970753224
45579,887.5,VAST_0913-50,25,9:30:45.811,-51:35:47.900,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.541575395422097,11.267260952243724,-5.20545547733326
45579,887.5,VAST_0913-50,26,9:31:10.027,-52:38:43.730,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.68510828672871,11.257633318681368,-5.51568111405726
45579,887.5,VAST_0913-50,27,9:24:14.640,-52:41:39.260,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.68410898961682,11.233466019319428,-3.21773064902201
45579,887.5,VAST_0913-50,28,9:17:18.780,-52:43:07.070,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.678235911510388,11.210672989129536,-1.01256317963972
45579,887.5,VAST_0913-50,29,9:10:22.759,-52:43:07.070,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.658311404867824,11.180315464668288,1.20063957165952
45579,887.5,VAST_0913-50,30,9:03:26.897,-52:41:39.260,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.637459090619622,11.148188943633048,3.39032186461806
45579,887.5,VAST_0913-50,31,8:56:31.512,-52:38:43.730,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.64009838785,11.137480959283344,5.57321658155304
45579,887.5,VAST_0913-50,32,8:56:55.728,-51:35:47.900,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.523411432439692,11.170401083122751,5.66237709407343
45579,887.5,VAST_0913-50,33,8:57:18.506,-50:32:53.520,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.394839248849824,11.183329837975428,5.73798557602583
45579,887.5,VAST_0913-50,34,8:57:39.967,-49:29:59.350,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.23532591522334,11.16389257905755,5.92164352256806
45579,887.5,VAST_0913-50,35,8:58:00.209,-48:27:04.140,2022-11-14 21:30:32.906,2022-11-14 21:42:39.496,73,14.123289442103747,11.181824450077572,6.06164315470222
45580,887.5,VAST_0950-50,0,9:47:31.877,-49:34:05.120,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.226961434728471,11.238720705447264,-6.18503467520344
45580,887.5,VAST_0950-50,1,9:54:00.430,-49:34:05.120,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.268097155532177,11.291357007107605,-8.40339613592971
45580,887.5,VAST_0950-50,2,9:47:27.571,-50:37:04.730,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.35114339506648,11.216432585977632,-6.37191312041067
45580,887.5,VAST_0950-50,3,9:54:04.735,-50:37:04.730,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.3822402211213,11.266833277628423,-8.6319634654761
45580,887.5,VAST_0950-50,4,9:41:15.607,-48:29:44.590,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.09578452057031,11.23328753742978,-3.84813560108741
45580,887.5,VAST_0950-50,5,9:47:35.935,-48:31:04.840,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.11663999473659,11.263942419762024,-6.09205566165347
45580,887.5,VAST_0950-50,6,9:53:56.371,-48:31:04.840,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.147547035580718,11.311318227737448,-8.26986268799885
45580,887.5,VAST_0950-50,7,10:00:16.699,-48:29:44.590,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.150561549020308,11.325546511619327,-10.4160311807789
45580,887.5,VAST_0950-50,8,10:00:28.867,-49:32:43.190,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.2713010566513,11.309276854549944,-10.671579484441
45580,887.5,VAST_0950-50,9,10:00:41.767,-50:35:40.990,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.407605940408487,11.298207188549988,-10.899661614639
45580,887.5,VAST_0950-50,10,10:00:55.462,-51:38:39.260,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.546232718904664,11.286444645430704,-10.9968438543286
45580,887.5,VAST_0950-50,11,9:54:09.305,-51:40:04.940,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.519212570730197,11.251996278009768,-8.63287096320853
45580,887.5,VAST_0950-50,12,9:47:23.002,-51:40:04.940,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.497935507451151,11.223492474028824,-6.40961782871008
45580,887.5,VAST_0950-50,13,9:40:36.842,-51:38:39.260,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.48131067576136,11.193373316559672,-4.31944548346801
45580,887.5,VAST_0950-50,14,9:40:50.539,-50:35:40.990,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.34203999053902,11.205872444628252,-4.11813890053752
45580,887.5,VAST_0950-50,15,9:41:03.439,-49:32:43.190,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.244420739826449,11.246333091917869,-3.9822026607174
45580,887.5,VAST_0950-50,16,9:35:14.714,-47:24:06.620,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,13.970622530580012,11.23378280768178,-1.62099102680306
45580,887.5,VAST_0950-50,17,9:41:27.098,-47:26:43.980,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,13.98725307480463,11.257273585875565,-3.7093867107782
45580,887.5,VAST_0950-50,18,9:47:39.770,-47:28:02.640,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.011305836112433,11.289399375464027,-5.82973097807906
45580,887.5,VAST_0950-50,19,9:53:52.536,-47:28:02.640,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.029205199479676,11.319619105228282,-8.04969791874427
45580,887.5,VAST_0950-50,20,10:00:05.208,-47:26:43.980,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.031807120426636,11.34392770270782,-10.2162627818628
45580,887.5,VAST_0950-50,21,10:06:17.592,-47:24:06.620,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.073532805739456,11.397417356081196,-12.5259890101255
45580,887.5,VAST_0950-50,22,10:06:36.713,-48:27:04.140,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.204020258853136,11.389945460871347,-12.728859735581
45580,887.5,VAST_0950-50,23,10:06:56.957,-49:29:59.350,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.337554511242557,11.377494894856357,-12.9721072556659
45580,887.5,VAST_0950-50,24,10:07:18.415,-50:32:53.520,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.46787921350006,11.357858020896684,-13.1674107947965
45580,887.5,VAST_0950-50,25,10:07:41.194,-51:35:47.900,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.608437485133493,11.346085590598296,-13.3353944562291
45580,887.5,VAST_0950-50,26,10:08:05.412,-52:38:43.730,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.743024894165176,11.322247614771635,-13.5479597723041
45580,887.5,VAST_0950-50,27,10:01:10.025,-52:41:39.260,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.73279313666536,11.303107174925424,-11.1569952921083
45580,887.5,VAST_0950-50,28,9:54:14.162,-52:43:07.070,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.713176203506944,11.275089308335152,-8.89692613378567
45580,887.5,VAST_0950-50,29,9:47:18.144,-52:43:07.070,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.687116568994096,11.243027302299431,-6.54517000513171
45580,887.5,VAST_0950-50,30,9:40:22.282,-52:41:39.260,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.622809163684767,11.184748080403212,-4.23712376199696
45580,887.5,VAST_0950-50,31,9:33:26.894,-52:38:43.730,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.635395438531695,11.194749882058751,-2.02574718806413
45580,887.5,VAST_0950-50,32,9:33:51.113,-51:35:47.900,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.50935722944728,11.217355692621156,-1.985394079164
45580,887.5,VAST_0950-50,33,9:34:13.891,-50:32:53.520,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.370751319903675,11.221874256439907,-1.92421180478163
45580,887.5,VAST_0950-50,34,9:34:35.350,-49:29:59.350,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.227286287749337,11.2213432619532,-1.85353911858239
45580,887.5,VAST_0950-50,35,9:34:55.594,-48:27:04.140,2022-11-14 21:43:39.215,2022-11-14 21:55:35.851,72,14.09685647647698,11.227781249316324,-1.72322917456756
