SBID,OBS_FREQ,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,BMAJ,BMIN,BPA
8586,864.5,RACS_2149-18A,3,21:51:19.022,-19:23:12.3698,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,18.45,10.48,-72.5
8586,864.5,RACS_2149-18A,4,21:42:29.554,-17:16:48.6502,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,20.54,10.46,-74.8
8586,864.5,RACS_2149-18A,5,21:46:53.498,-17:17:12.08,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,20.08,10.43,-74.8
8586,864.5,RACS_2149-18A,6,21:51:17.41,-17:17:12.08,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,19.49,10.33,-75.0
8586,864.5,RACS_2149-18A,7,21:55:41.354,-17:16:48.6502,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,19.11,10.33,-73.9
8586,864.5,RACS_2149-18A,8,21:55:43.692,-18:19:48.9698,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,18.51,10.32,-71.9
8586,864.5,RACS_2149-18A,9,21:55:46.193,-19:22:48.6502,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,17.08,13.49,-65.1
8586,864.5,RACS_2149-18A,10,21:55:48.862,-20:25:48.94,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,17.53,10.64,-71.8
8586,864.5,RACS_2149-18A,11,21:51:19.913,-20:26:12.84,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,17.9,10.68,-72.5
8586,864.5,RACS_2149-18A,12,21:46:50.995,-20:26:12.84,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,18.36,10.58,-72.3
8586,864.5,RACS_2149-18A,13,21:42:22.046,-20:25:48.94,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,18.82,10.62,-73.0
8586,864.5,RACS_2149-18A,14,21:42:24.715,-19:22:48.6502,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,19.34,10.57,-73.8
8586,864.5,RACS_2149-18A,15,21:42:27.216,-18:19:48.9698,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,19.96,10.52,-74.6
8586,864.5,RACS_2149-18A,16,21:38:09.137,-16:12:59.6498,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,21.1,10.42,-73.7
8586,864.5,RACS_2149-18A,17,21:42:31.733,-16:13:46.38,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,20.9,10.27,-74.5
8586,864.5,RACS_2149-18A,18,21:46:54.226,-16:14:09.74,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,20.57,10.38,-74.7
8586,864.5,RACS_2149-18A,19,21:51:16.682,-16:14:09.74,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,19.99,9.83,-76.2
8586,864.5,RACS_2149-18A,20,21:55:39.175,-16:13:46.38,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,18.04,13.57,-72.0
8586,864.5,RACS_2149-18A,21,22:00:01.771,-16:12:59.6498,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,19.17,9.96,-74.3
8586,864.5,RACS_2149-18A,22,22:00:05.405,-17:16:01.6702,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,18.65,10.29,-73.2
8586,864.5,RACS_2149-18A,23,22:00:09.3,-18:19:01.74,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,17.12,13.41,-65.6
8586,864.5,RACS_2149-18A,24,22:00:13.466,-19:22:01.1302,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,16.63,13.14,-63.3
8586,864.5,RACS_2149-18A,25,22:00:17.914,-20:25:01.0898,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,17.31,10.42,-70.2
8586,864.5,RACS_2149-18A,26,22:00:22.654,-21:28:02.8898,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,16.85,10.31,-69.0
8586,864.5,RACS_2149-18A,27,21:55:51.706,-21:28:51.1,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,17.15,10.69,-70.9
8586,864.5,RACS_2149-18A,28,21:51:20.861,-21:29:15.18,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,17.48,10.73,-71.6
8586,864.5,RACS_2149-18A,29,21:46:50.047,-21:29:15.18,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,17.93,10.63,-71.5
8586,864.5,RACS_2149-18A,30,21:42:19.202,-21:28:51.1,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,18.28,10.48,-71.9
8586,864.5,RACS_2149-18A,31,21:37:48.254,-21:28:02.8898,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,18.76,10.7,-72.9
8586,864.5,RACS_2149-18A,32,21:37:52.994,-20:25:01.0898,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,19.19,10.8,-74.4
8586,864.5,RACS_2149-18A,33,21:37:57.442,-19:22:01.1302,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,19.63,10.66,-75.4
8586,864.5,RACS_2149-18A,34,21:38:01.608,-18:19:01.74,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,20.47,10.43,-75.3
8586,864.5,RACS_2149-18A,35,21:38:05.503,-17:16:01.6702,2019-04-28 02:41:17.491,2019-04-28 02:56:33.245,20.97,10.36,-75.2
8586,864.5,RACS_2208+00A,0,22:06:10.55,+00:31:29.9302,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.45,9.44,-67.9
8586,864.5,RACS_2208+00A,1,22:10:22.55,+00:31:29.9302,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.32,9.45,-69.0
8586,864.5,RACS_2208+00A,2,22:06:10.55,-00:31:29.9302,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.58,9.42,-68.1
8586,864.5,RACS_2208+00A,3,22:10:22.55,-00:31:29.9302,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.59,9.45,-68.3
8586,864.5,RACS_2208+00A,4,22:01:58.382,+01:34:30.4,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.32,9.68,-68.6
8586,864.5,RACS_2208+00A,5,22:06:10.51,+01:34:30.4,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.28,9.72,-68.8
8586,864.5,RACS_2208+00A,6,22:10:22.594,+01:34:30.4,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.37,9.18,-71.5
8586,864.5,RACS_2208+00A,7,22:14:34.721,+01:34:30.4,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.29,9.8,-69.2
8586,864.5,RACS_2208+00A,8,22:14:34.594,+00:31:29.9302,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.44,9.6,-69.0
8586,864.5,RACS_2208+00A,9,22:14:34.594,-00:31:29.9302,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,18.47,10.05,-52.6
8586,864.5,RACS_2208+00A,10,22:14:34.721,-01:34:30.4,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.55,9.46,-67.7
8586,864.5,RACS_2208+00A,11,22:10:22.594,-01:34:30.4,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.53,9.44,-67.4
8586,864.5,RACS_2208+00A,12,22:06:10.51,-01:34:30.4,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.51,9.31,-67.5
8586,864.5,RACS_2208+00A,13,22:01:58.382,-01:34:30.4,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.5,9.28,-67.3
8586,864.5,RACS_2208+00A,14,22:01:58.51,-00:31:29.9302,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.57,9.39,-67.8
8586,864.5,RACS_2208+00A,15,22:01:58.51,+00:31:29.9302,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.47,9.53,-68.3
8586,864.5,RACS_2208+00A,16,21:57:45.703,+02:37:32.7698,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.16,9.82,-68.8
8586,864.5,RACS_2208+00A,17,22:01:58.128,+02:37:32.7698,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.13,9.28,-71.8
8586,864.5,RACS_2208+00A,18,22:06:10.423,+02:37:32.7698,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.1,9.43,-71.2
8586,864.5,RACS_2208+00A,19,22:10:22.678,+02:37:32.7698,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.01,9.8,-69.7
8586,864.5,RACS_2208+00A,20,22:14:34.975,+02:37:32.7698,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,17.74,10.3,-50.6
8586,864.5,RACS_2208+00A,21,22:18:47.4,+02:37:32.7698,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,15.96,9.74,-70.5
8586,864.5,RACS_2208+00A,22,22:18:46.975,+01:34:30.4,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.27,9.34,-70.8
8586,864.5,RACS_2208+00A,23,22:18:46.762,+00:31:29.9302,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,18.3,10.27,-52.5
8586,864.5,RACS_2208+00A,24,22:18:46.762,-00:31:29.9302,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,18.4,9.98,-52.8
8586,864.5,RACS_2208+00A,25,22:18:46.975,-01:34:30.4,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.63,9.41,-68.6
8586,864.5,RACS_2208+00A,26,22:18:47.4,-02:37:32.7698,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.47,9.17,-68.5
8586,864.5,RACS_2208+00A,27,22:14:34.975,-02:37:32.7698,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.52,9.38,-67.3
8586,864.5,RACS_2208+00A,28,22:10:22.678,-02:37:32.7698,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.44,9.36,-66.9
8586,864.5,RACS_2208+00A,29,22:06:10.423,-02:37:32.7698,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.38,9.25,-67.1
8586,864.5,RACS_2208+00A,30,22:01:58.128,-02:37:32.7698,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.24,9.14,-66.9
8586,864.5,RACS_2208+00A,31,21:57:45.703,-02:37:32.7698,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.26,9.24,-66.6
8586,864.5,RACS_2208+00A,32,21:57:46.128,-01:34:30.4,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.43,9.37,-66.8
8586,864.5,RACS_2208+00A,33,21:57:46.339,-00:31:29.9302,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.52,9.36,-66.7
8586,864.5,RACS_2208+00A,34,21:57:46.339,+00:31:29.9302,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.44,9.38,-68.3
8586,864.5,RACS_2208+00A,35,21:57:46.128,+01:34:30.4,2019-04-27 22:48:52.963,2019-04-27 23:03:58.694,16.28,9.51,-68.9
8586,864.5,RACS_2215-18A,0,22:13:03.629,-18:20:12.5498,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.41,10.19,-64.8
8586,864.5,RACS_2215-18A,1,22:17:29.098,-18:20:12.5498,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.27,10.09,-64.1
8586,864.5,RACS_2215-18A,2,22:13:02.794,-19:23:12.3698,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.31,10.32,-64.1
8586,864.5,RACS_2215-18A,3,22:17:29.93,-19:23:12.3698,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.12,10.27,-63.5
8586,864.5,RACS_2215-18A,4,22:08:40.462,-17:16:48.6502,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.78,10.05,-69.3
8586,864.5,RACS_2215-18A,5,22:13:04.409,-17:17:12.08,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.51,10.0,-68.6
8586,864.5,RACS_2215-18A,6,22:17:28.318,-17:17:12.08,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.2,9.9,-68.6
8586,864.5,RACS_2215-18A,7,22:21:52.262,-17:16:48.6502,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.39,10.16,-64.7
8586,864.5,RACS_2215-18A,8,22:21:54.602,-18:19:48.9698,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.17,10.11,-62.9
8586,864.5,RACS_2215-18A,9,22:21:57.103,-19:22:48.6502,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.3,11.99,-42.2
8586,864.5,RACS_2215-18A,10,22:21:59.772,-20:25:48.94,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,15.64,10.38,-62.2
8586,864.5,RACS_2215-18A,11,22:17:30.821,-20:26:12.84,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,15.81,10.44,-62.9
8586,864.5,RACS_2215-18A,12,22:13:01.906,-20:26:12.84,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.07,10.33,-63.3
8586,864.5,RACS_2215-18A,13,22:08:32.954,-20:25:48.94,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.27,10.37,-64.0
8586,864.5,RACS_2215-18A,14,22:08:35.623,-19:22:48.6502,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.52,10.37,-64.8
8586,864.5,RACS_2215-18A,15,22:08:38.124,-18:19:48.9698,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.44,10.09,-68.3
8586,864.5,RACS_2215-18A,16,22:04:20.047,-16:12:59.6498,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,17.47,10.06,-71.1
8586,864.5,RACS_2215-18A,17,22:08:42.643,-16:13:46.38,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,17.16,9.88,-70.8
8586,864.5,RACS_2215-18A,18,22:13:05.134,-16:14:09.74,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.88,9.98,-69.7
8586,864.5,RACS_2215-18A,19,22:17:27.59,-16:14:09.74,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.51,9.76,-68.6
8586,864.5,RACS_2215-18A,20,22:21:50.083,-16:13:46.38,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.54,11.96,-45.8
8586,864.5,RACS_2215-18A,21,22:26:12.679,-16:12:59.6498,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.29,9.83,-65.4
8586,864.5,RACS_2215-18A,22,22:26:16.313,-17:16:01.6702,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.19,10.11,-64.1
8586,864.5,RACS_2215-18A,23,22:26:20.208,-18:19:01.74,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.33,11.91,-42.9
8586,864.5,RACS_2215-18A,24,22:26:24.377,-19:22:01.1302,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.08,11.69,-41.7
8586,864.5,RACS_2215-18A,25,22:26:28.824,-20:25:01.0898,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,15.61,10.17,-61.3
8586,864.5,RACS_2215-18A,26,22:26:33.564,-21:28:02.8898,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,15.36,10.05,-60.4
8586,864.5,RACS_2215-18A,27,22:22:02.616,-21:28:51.1,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,15.46,10.41,-61.4
8586,864.5,RACS_2215-18A,28,22:17:31.769,-21:29:15.18,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,15.6,10.45,-62.1
8586,864.5,RACS_2215-18A,29,22:13:00.958,-21:29:15.18,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,15.87,10.36,-62.5
8586,864.5,RACS_2215-18A,30,22:08:30.11,-21:28:51.1,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.0,10.26,-63.0
8586,864.5,RACS_2215-18A,31,22:03:59.162,-21:28:02.8898,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.27,10.47,-63.9
8586,864.5,RACS_2215-18A,32,22:04:03.902,-20:25:01.0898,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,15.99,10.37,-68.0
8586,864.5,RACS_2215-18A,33,22:04:08.35,-19:22:01.1302,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.12,10.24,-68.6
8586,864.5,RACS_2215-18A,34,22:04:12.518,-18:19:01.74,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,16.65,10.03,-69.7
8586,864.5,RACS_2215-18A,35,22:04:16.414,-17:16:01.6702,2019-04-28 02:25:51.888,2019-04-28 02:41:07.555,17.02,9.96,-70.7
8586,864.5,RACS_2233+00A,0,22:31:00.206,+00:31:29.9302,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.47,9.53,-68.4
8586,864.5,RACS_2233+00A,1,22:35:12.206,+00:31:29.9302,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.36,9.54,-69.7
8586,864.5,RACS_2233+00A,2,22:31:00.206,-00:31:29.9302,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.57,9.5,-68.6
8586,864.5,RACS_2233+00A,3,22:35:12.206,-00:31:29.9302,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.59,9.54,-69.0
8586,864.5,RACS_2233+00A,4,22:26:48.036,+01:34:30.4,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.28,9.77,-69.0
8586,864.5,RACS_2233+00A,5,22:31:00.163,+01:34:30.4,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.29,9.8,-69.3
8586,864.5,RACS_2233+00A,6,22:35:12.247,+01:34:30.4,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.36,9.27,-71.7
8586,864.5,RACS_2233+00A,7,22:39:24.374,+01:34:30.4,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.29,9.41,-71.0
8586,864.5,RACS_2233+00A,8,22:39:24.247,+00:31:29.9302,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.47,9.21,-70.9
8586,864.5,RACS_2233+00A,9,22:39:24.247,-00:31:29.9302,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,18.51,10.17,-53.3
8586,864.5,RACS_2233+00A,10,22:39:24.374,-01:34:30.4,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.64,9.55,-68.5
8586,864.5,RACS_2233+00A,11,22:35:12.247,-01:34:30.4,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.61,9.52,-68.1
8586,864.5,RACS_2233+00A,12,22:31:00.163,-01:34:30.4,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.59,9.38,-68.2
8586,864.5,RACS_2233+00A,13,22:26:48.036,-01:34:30.4,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.56,9.34,-67.9
8586,864.5,RACS_2233+00A,14,22:26:48.163,-00:31:29.9302,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.58,9.47,-68.3
8586,864.5,RACS_2233+00A,15,22:26:48.163,+00:31:29.9302,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.47,9.61,-68.7
8586,864.5,RACS_2233+00A,16,22:22:35.357,+02:37:32.7698,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.12,9.9,-69.2
8586,864.5,RACS_2233+00A,17,22:26:47.782,+02:37:32.7698,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.07,9.35,-71.9
8586,864.5,RACS_2233+00A,18,22:31:00.079,+02:37:32.7698,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.08,9.52,-71.4
8586,864.5,RACS_2233+00A,19,22:35:12.334,+02:37:32.7698,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.01,9.9,-70.3
8586,864.5,RACS_2233+00A,20,22:39:24.629,+02:37:32.7698,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,17.78,10.42,-51.2
8586,864.5,RACS_2233+00A,21,22:43:37.054,+02:37:32.7698,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.01,9.85,-71.4
8586,864.5,RACS_2233+00A,22,22:43:36.629,+01:34:30.4,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.33,9.46,-71.3
8586,864.5,RACS_2233+00A,23,22:43:36.418,+00:31:29.9302,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,18.36,10.41,-53.3
8586,864.5,RACS_2233+00A,24,22:43:36.418,-00:31:29.9302,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,18.53,10.11,-53.8
8586,864.5,RACS_2233+00A,25,22:43:36.629,-01:34:30.4,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.74,9.03,-70.0
8586,864.5,RACS_2233+00A,26,22:43:37.054,-02:37:32.7698,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.61,9.26,-69.4
8586,864.5,RACS_2233+00A,27,22:39:24.629,-02:37:32.7698,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.65,9.45,-68.1
8586,864.5,RACS_2233+00A,28,22:35:12.334,-02:37:32.7698,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.59,9.41,-67.7
8586,864.5,RACS_2233+00A,29,22:31:00.079,-02:37:32.7698,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.55,9.28,-67.8
8586,864.5,RACS_2233+00A,30,22:26:47.782,-02:37:32.7698,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.4,9.16,-67.5
8586,864.5,RACS_2233+00A,31,22:22:35.357,-02:37:32.7698,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.4,9.25,-67.2
8586,864.5,RACS_2233+00A,32,22:22:35.782,-01:34:30.4,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.5,9.41,-67.2
8586,864.5,RACS_2233+00A,33,22:22:35.995,-00:31:29.9302,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.56,9.43,-67.1
8586,864.5,RACS_2233+00A,34,22:22:35.995,+00:31:29.9302,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.41,9.47,-68.6
8586,864.5,RACS_2233+00A,35,22:22:35.782,+01:34:30.4,2019-04-27 23:04:08.630,2019-04-27 23:19:24.384,16.23,9.6,-69.2
8586,864.5,RACS_2238-25A,0,22:36:10.858,-24:36:13.28,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.07,9.45,-52.6
8586,864.5,RACS_2238-25A,1,22:40:48.01,-24:36:13.28,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.04,9.41,-52.9
8586,864.5,RACS_2238-25A,2,22:36:09.66,-25:39:13.0702,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.09,9.61,-52.2
8586,864.5,RACS_2238-25A,3,22:40:49.205,-25:39:13.0702,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.07,9.56,-52.1
8586,864.5,RACS_2238-25A,4,22:31:37.068,-23:32:40.74,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.26,9.63,-53.8
8586,864.5,RACS_2238-25A,5,22:36:11.988,-23:33:12.82,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.21,9.58,-53.6
8586,864.5,RACS_2238-25A,6,22:40:46.879,-23:33:12.82,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.11,9.51,-54.1
8586,864.5,RACS_2238-25A,7,22:45:21.799,-23:32:40.74,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.16,9.49,-53.2
8586,864.5,RACS_2238-25A,8,22:45:25.188,-24:35:40.92,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.13,9.44,-52.6
8586,864.5,RACS_2238-25A,9,22:45:28.778,-25:38:40.4498,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,15.85,10.1,-32.6
8586,864.5,RACS_2238-25A,10,22:45:32.573,-26:41:40.56,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,13.94,9.66,-50.5
8586,864.5,RACS_2238-25A,11,22:40:50.472,-26:42:13.54,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,13.95,9.71,-50.6
8586,864.5,RACS_2238-25A,12,22:36:08.395,-26:42:13.54,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.03,9.64,-51.5
8586,864.5,RACS_2238-25A,13,22:31:26.294,-26:41:40.56,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.06,9.68,-51.7
8586,864.5,RACS_2238-25A,14,22:31:30.089,-25:38:40.4498,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.12,9.67,-52.3
8586,864.5,RACS_2238-25A,15,22:31:33.677,-24:35:40.92,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.18,9.64,-53.0
8586,864.5,RACS_2238-25A,16,22:27:07.402,-22:28:34.82,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.38,9.66,-54.8
8586,864.5,RACS_2238-25A,17,22:31:40.27,-22:29:38.62,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.27,9.54,-55.2
8586,864.5,RACS_2238-25A,18,22:36:13.054,-22:30:10.48,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.3,9.59,-54.4
8586,864.5,RACS_2238-25A,19,22:40:45.811,-22:30:10.48,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.19,9.39,-54.2
8586,864.5,RACS_2238-25A,20,22:45:18.598,-22:29:38.62,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,15.93,9.89,-33.9
8586,864.5,RACS_2238-25A,21,22:49:51.466,-22:28:34.82,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.01,9.18,-54.3
8586,864.5,RACS_2238-25A,22,22:49:56.798,-23:31:36.48,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.13,9.44,-53.2
8586,864.5,RACS_2238-25A,23,22:50:02.448,-24:34:36.16,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,15.88,10.04,-33.4
8586,864.5,RACS_2238-25A,24,22:50:08.426,-25:37:35.1502,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,15.72,9.89,-33.3
8586,864.5,RACS_2238-25A,25,22:50:14.75,-26:40:34.64,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.0,9.49,-51.4
8586,864.5,RACS_2238-25A,26,22:50:21.432,-27:43:36.0098,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,13.87,9.39,-51.1
8586,864.5,RACS_2238-25A,27,22:45:36.583,-27:44:42.58,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,13.89,9.69,-49.8
8586,864.5,RACS_2238-25A,28,22:40:51.809,-27:45:15.88,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,13.9,9.74,-49.9
8586,864.5,RACS_2238-25A,29,22:36:07.058,-27:45:15.88,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,13.98,9.66,-50.8
8586,864.5,RACS_2238-25A,30,22:31:22.282,-27:44:42.58,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,13.95,9.57,-51.0
8586,864.5,RACS_2238-25A,31,22:26:37.433,-27:43:36.0098,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.03,9.77,-51.2
8586,864.5,RACS_2238-25A,32,22:26:44.117,-26:40:34.64,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.02,9.88,-51.3
8586,864.5,RACS_2238-25A,33,22:26:50.438,-25:37:35.1502,2019-04-28 01:39:34.906,2019-04-28 01:55:00.509,14.01,9.74,-51.6
